"year","project","month","site","treatment","plot_id","functional_group","family","genus","specie","taxon","cover"
2020,"PFTC3","March","ACJ","BB",3,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",20
2020,"PFTC3","March","ACJ","BB",3,"Gramminoid","Cyperaceae","Rhynchospora","macrochaeta","Rhynchospora macrochaeta",3
2020,"PFTC3","March","ACJ","BB",3,"Forb","Asteraceae","Hieracium","cf. mandonii","Hieracium cf. mandonii",0.5
2020,"PFTC3","March","ACJ","BB",3,"Gramminoid","Cyperaceae","Carex","pygmaea","Carex pygmaea",0.5
2020,"PFTC3","March","ACJ","BB",4,"Gramminoid","Poaceae","Cortaderia","bifida","Cortaderia bifida",70
2020,"PFTC3","March","ACJ","BB",4,"Gramminoid","Cyperaceae","Rhynchospora","seedlings","Rhynchospora seedlings",6
2020,"PFTC3","March","ACJ","BB",4,"Fern","Lycopodiaceae","Lycopodium","clavatum","Lycopodium clavatum",3
2020,"PFTC3","March","ACJ","BB",4,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",16
2020,"PFTC3","March","ACJ","BB",4,"Woody","Ericaceae","Pernettya","prostrata","Pernettya prostrata",3
2020,"PFTC3","March","ACJ","BB",4,"Gramminoid","Cyperaceae","Rhynchospora","macrochaeta","Rhynchospora macrochaeta",4
2020,"PFTC3","March","ACJ","BB",4,"Woody","Melastomataceae","Miconia","rotundifolia","Miconia rotundifolia",0.5
2020,"PFTC3","March","ACJ","BB",4,"Gramminoid","Poaceae","Danthonia","secundiflora","Danthonia secundiflora",0.5
2020,"PFTC3","March","ACJ","BB",5,"Forb","Iridaceae","Sisyrinchium","cf. jamesonii","Sisyrinchium cf. jamesonii",0.5
2020,"PFTC3","March","ACJ","BB",5,"Gramminoid","Poaceae","Cortaderia","hapalotricha","Cortaderia hapalotricha",40
2020,"PFTC3","March","ACJ","BB",5,"Gramminoid","Poaceae","Cortaderia","bifida","Cortaderia bifida",20
2020,"PFTC3","March","ACJ","BB",5,"Woody","Asteraceae","Diplostephium","cf. haenkei","Diplostephium cf. haenkei",0.5
2020,"PFTC3","March","ACJ","BB",5,"Woody","Ericaceae","Gaultheria","glomerata","Gaultheria glomerata",0.5
2020,"PFTC3","March","ACJ","BB",5,NA,NA,"Jamesonia","alstonii","Jamesonia alstonii",0.5
2020,"PFTC3","March","ACJ","BB",5,"Fern","Lycopodiaceae","Lycopodium","clavatum","Lycopodium clavatum",1
2020,"PFTC3","March","ACJ","BB",5,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",15
2020,"PFTC3","March","ACJ","BB",5,"Woody","Ericaceae","Vaccinium","floribundum","Vaccinium floribundum",0.5
2020,"PFTC3","March","TRE","BB",1,"Forb","Rosaceae","Lachemilla","jamesonii","Lachemilla jamesonii",0
2020,"PFTC3","March","TRE","BB",1,"Gramminoid","Cyperaceae","Carex","bonplandii","Carex bonplandii",6
2020,"PFTC3","March","TRE","BB",1,"Gramminoid","Cyperaceae","Carex","pygmaea","Carex pygmaea",1
2020,"PFTC3","March","TRE","BB",1,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",50
2020,"PFTC3","March","TRE","BB",1,"Gramminoid","Cyperaceae","Rhynchospora","macrochaeta","Rhynchospora macrochaeta",5
2020,"PFTC3","March","TRE","BB",1,"Forb","Rosaceae","Lachemilla","cf. vulcanica","Lachemilla cf. vulcanica",2
2020,"PFTC3","March","TRE","BB",1,"Gramminoid","Poaceae","Agrostis","foliata","Agrostis foliata",0.5
2020,"PFTC3","March","TRE","BB",1,NA,NA,"Bartsia","inaequalis","Bartsia inaequalis",0.5
2020,"PFTC3","March","TRE","BB",1,"Gramminoid","Poaceae","Agrostis","sedlings","Agrostis sedlings",10
2020,"PFTC3","March","TRE","BB",2,"Forb","Rosaceae","Lachemilla","jamesonii","Lachemilla jamesonii",0
2020,"PFTC3","March","TRE","BB",2,"Forb","Asteraceae","Aphanactis","villosa","Aphanactis villosa",0
2020,"PFTC3","March","TRE","BB",2,"Gramminoid","Cyperaceae","Carex","bonplandii","Carex bonplandii",8
2020,"PFTC3","March","TRE","BB",2,"Gramminoid","Cyperaceae","Carex","pygmaea","Carex pygmaea",20
2020,"PFTC3","March","TRE","BB",2,"Gramminoid","Juncaceae","Luzula","racemosa","Luzula racemosa",0.5
2020,"PFTC3","March","TRE","BB",2,"Forb","Rubiaceae","Nertera","granadensis","Nertera granadensis",2
2020,"PFTC3","March","TRE","BB",2,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",40
2020,"PFTC3","March","TRE","BB",2,"Gramminoid","Cyperaceae","Rhynchospora","macrochaeta","Rhynchospora macrochaeta",20
2020,"PFTC3","March","TRE","BB",2,"Woody","Ericaceae","Vaccinium","floribundum","Vaccinium floribundum",0
2020,"PFTC3","March","TRE","BB",2,"Forb","Rosaceae","Lachemilla","cf. vulcanica","Lachemilla cf. vulcanica",3
2020,"PFTC3","March","TRE","BB",2,NA,NA,"Agrostis","sp1","Agrostis sp1",0
2020,"PFTC3","March","TRE","BB",2,"Woody","Ericaceae","Pernettya","prostrata","Pernettya prostrata",2
2020,"PFTC3","March","TRE","BB",2,"Gramminoid","Poaceae","Agrostis","foliata","Agrostis foliata",5
2020,"PFTC3","March","TRE","BB",2,"Forb","Asteraceae","Senecio","burkartii","Senecio burkartii",1
2020,"PFTC3","March","TRE","BB",2,"Woody","Asteraceae","Baccharis","caespitosa","Baccharis caespitosa",0.5
2020,"PFTC3","March","TRE","BB",2,"Gramminoid","Poaceae","Agrostis","sedlings","Agrostis sedlings",15
2020,"PFTC3","March","TRE","BB",2,"Woody","Ericaceae","Gaultheria","glomerata","Gaultheria glomerata",0.5
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Poaceae","Agrostis","mertensii","Agrostis mertensii",1
2020,"PFTC3","March","TRE","BB",3,"Forb","Rosaceae","Lachemilla","cf. vulcanica","Lachemilla cf. vulcanica",3
2020,"PFTC3","March","TRE","BB",3,"Forb","Asteraceae","Aphanactis","villosa","Aphanactis villosa",0
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Cyperaceae","Carex","bonplandii","Carex bonplandii",1
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Cyperaceae","Carex","pichinchensis","Carex pichinchensis",15
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Cyperaceae","Carex","pygmaea","Carex pygmaea",5
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Juncaceae","Luzula","racemosa","Luzula racemosa",1
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",55
2020,"PFTC3","March","TRE","BB",3,"Woody","Ericaceae","Pernettya","prostrata","Pernettya prostrata",0.5
2020,"PFTC3","March","TRE","BB",3,"Forb","Asteraceae","Gamochaeta","coarctata","Gamochaeta coarctata",0
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Poaceae","Agrostis","foliata","Agrostis foliata",3
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Cyperaceae","Rhynchospora","macrochaeta","Rhynchospora macrochaeta",3
2020,"PFTC3","March","TRE","BB",3,"Woody","Ericaceae","Vaccinium","floribundum","Vaccinium floribundum",0.5
2020,"PFTC3","March","TRE","BB",3,"Gramminoid","Poaceae","Agrostis","sedlings","Agrostis sedlings",10
2020,"PFTC3","March","TRE","BB",3,"Woody","Ericaceae","Gaultheria","glomerata","Gaultheria glomerata",0.5
2020,"PFTC3","March","TRE","BB",3,"Forb","Asteraceae","Laestadia","muscicola","Laestadia muscicola",0.5
2020,"PFTC3","March","TRE","BB",3,"Fern","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",0.5
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Poaceae","Agrostis","mertensii","Agrostis mertensii",0
2020,"PFTC3","March","TRE","BB",4,"Forb","Rosaceae","Lachemilla","cf. vulcanica","Lachemilla cf. vulcanica",5
2020,"PFTC3","March","TRE","BB",4,"Forb","Asteraceae","Antennaria","linearifolia","Antennaria linearifolia",0
2020,"PFTC3","March","TRE","BB",4,NA,NA,"Calamagrostis","tricophylla","Calamagrostis tricophylla",5
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Cyperaceae","Carex","pygmaea","Carex pygmaea",5
2020,"PFTC3","March","TRE","BB",4,"Fern","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",0.5
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Poaceae","Festuca","dolichophylla","Festuca dolichophylla",3
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",50
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Cyperaceae","Rhynchospora","macrochaeta","Rhynchospora macrochaeta",0.5
2020,"PFTC3","March","TRE","BB",4,NA,NA,"Agrostis","sp1","Agrostis sp1",0.5
2020,"PFTC3","March","TRE","BB",4,"Forb","Asteraceae","Gamochaeta","coarctata","Gamochaeta coarctata",0.5
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Poaceae","Agrostis","foliata","Agrostis foliata",0.5
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Cyperaceae","Carex","bonplandii","Carex bonplandii",1
2020,"PFTC3","March","TRE","BB",4,"Gramminoid","Poaceae","Agrostis","sedlings","Agrostis sedlings",5
2020,"PFTC3","March","TRE","BB",4,"Forb","Asteraceae","Laestadia","muscicola","Laestadia muscicola",0
2020,"PFTC3","March","TRE","BB",4,"Forb","Rosaceae","Lachemilla","jamesonii","Lachemilla jamesonii",0.5
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Poaceae","Agrostis","mertensii","Agrostis mertensii",0
2020,"PFTC3","March","TRE","BB",5,"Forb","Rosaceae","Lachemilla","jamesonii","Lachemilla jamesonii",0.5
2020,"PFTC3","March","TRE","BB",5,"Forb","Asteraceae","Antennaria","linearifolia","Antennaria linearifolia",0
2020,"PFTC3","March","TRE","BB",5,NA,NA,"Calamagrostis","tricophylla","Calamagrostis tricophylla",1
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Cyperaceae","Carex","pygmaea","Carex pygmaea",10
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Poaceae","Festuca","dolichophylla","Festuca dolichophylla",2
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Juncaceae","Luzula","racemosa","Luzula racemosa",3
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Poaceae","Calamagrostis","tarmensis","Calamagrostis tarmensis",55
2020,"PFTC3","March","TRE","BB",5,"Forb","Rosaceae","Lachemilla","cf. vulcanica","Lachemilla cf. vulcanica",10
2020,"PFTC3","March","TRE","BB",5,"Forb","Asteraceae","Gamochaeta","coarctata","Gamochaeta coarctata",0.5
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Poaceae","Agrostis","foliata","Agrostis foliata",0.5
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Cyperaceae","Rhynchospora","macrochaeta","Rhynchospora macrochaeta",3
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Poaceae","Agrostis","sedlings","Agrostis sedlings",5
2020,"PFTC3","March","TRE","BB",5,"Woody","Hypericaceae","Hypericum","andinum","Hypericum andinum",1
2020,"PFTC3","March","TRE","BB",5,"Gramminoid","Cyperaceae","Carex","bonplandii","Carex bonplandii",0.5
2020,"PFTC3","March","TRE","BB",5,NA,NA,"Agrostis","sp1","Agrostis sp1",0.5
2020,"PFTC3","March","TRE","BB",5,"Woody","Ericaceae","Pernettya","prostrata","Pernettya prostrata",0.5
