"","year","season","month","site","treatment","plot_id","individual_nr","id","functional_group","family","taxon","burn_year","elevation","latitude","longitude","course","csr_strategy","s_percent","c_percent","r_percent","trait","value"
"12557",2019,"dry_season","November","TRE","NB",5,1,"LEH6819","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"sla_cm2_g",76.8893617021277
"12558",2019,"dry_season","November","TRE","NB",5,1,"LEH6819","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"wet_mass_g",0.0168
"12559",2019,"dry_season","November","TRE","NB",5,2,"LDH3108","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"dry_mass_g",0.0074
"12560",2019,"dry_season","November","TRE","NB",5,2,"LDH3108","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"ldmc",0.536231884057971
"12561",2019,"dry_season","November","TRE","NB",5,2,"LDH3108","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"leaf_area_cm2",0.60894
"12562",2019,"dry_season","November","TRE","NB",5,2,"LDH3108","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"leaf_thickness_mm",0.294333333333333
"12563",2019,"dry_season","November","TRE","NB",5,2,"LDH3108","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"plant_height_cm",12
"12564",2019,"dry_season","November","TRE","NB",5,2,"LDH3108","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"sla_cm2_g",82.2891891891892
"12565",2019,"dry_season","November","TRE","NB",5,2,"LDH3108","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"wet_mass_g",0.0138
"12566",2019,"dry_season","November","TRE","NB",5,3,"LCY2526","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"dry_mass_g",0.0068
"12567",2019,"dry_season","November","TRE","NB",5,3,"LCY2526","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"ldmc",0.586206896551724
"12568",2019,"dry_season","November","TRE","NB",5,3,"LCY2526","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"leaf_area_cm2",0.61046
"12569",2019,"dry_season","November","TRE","NB",5,3,"LCY2526","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"leaf_thickness_mm",0.298333333333333
"12570",2019,"dry_season","November","TRE","NB",5,3,"LCY2526","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"plant_height_cm",16
"12571",2019,"dry_season","November","TRE","NB",5,3,"LCY2526","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"sla_cm2_g",89.7735294117647
"12572",2019,"dry_season","November","TRE","NB",5,3,"LCY2526","Graminoid","Poaceae","Anatherostipa hans-meyeri",2018,3621.3,-13.138871,-71.631095,"Puna","S",99.0488504761757,0.95114952382431,0,"wet_mass_g",0.0116
"12573",2020,"wet_season","March","TRE","NB",5,1,"CVI5537","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"dry_mass_g",0.021
"12574",2020,"wet_season","March","TRE","NB",5,1,"CVI5537","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"ldmc",0.724137931034483
"12575",2020,"wet_season","March","TRE","NB",5,1,"CVI5537","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"leaf_area_cm2",1.171
"12576",2020,"wet_season","March","TRE","NB",5,1,"CVI5537","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"leaf_thickness_mm",0.254666666666667
"12577",2020,"wet_season","March","TRE","NB",5,1,"CVI5537","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"plant_height_cm",30
"12578",2020,"wet_season","March","TRE","NB",5,1,"CVI5537","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"sla_cm2_g",55.7619047619048
"12579",2020,"wet_season","March","TRE","NB",5,1,"CVI5537","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"wet_mass_g",0.029
"12580",2020,"wet_season","March","TRE","NB",5,2,"CVJ1688","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"dry_mass_g",0.0209
"12581",2020,"wet_season","March","TRE","NB",5,2,"CVJ1688","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"ldmc",0.535897435897436
"12582",2020,"wet_season","March","TRE","NB",5,2,"CVJ1688","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"leaf_area_cm2",2.474
"12583",2020,"wet_season","March","TRE","NB",5,2,"CVJ1688","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"leaf_thickness_mm",0.242666666666667
"12584",2020,"wet_season","March","TRE","NB",5,2,"CVJ1688","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"plant_height_cm",47
"12585",2020,"wet_season","March","TRE","NB",5,2,"CVJ1688","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"sla_cm2_g",118.373205741627
"12586",2020,"wet_season","March","TRE","NB",5,2,"CVJ1688","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"wet_mass_g",0.039
"12587",2020,"wet_season","March","TRE","NB",5,3,"CVM4701","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"dry_mass_g",0.0208
"12588",2020,"wet_season","March","TRE","NB",5,3,"CVM4701","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"ldmc",0.346666666666667
"12589",2020,"wet_season","March","TRE","NB",5,3,"CVM4701","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"leaf_area_cm2",3.83
"12590",2020,"wet_season","March","TRE","NB",5,3,"CVM4701","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"leaf_thickness_mm",0.32
"12591",2020,"wet_season","March","TRE","NB",5,3,"CVM4701","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"plant_height_cm",52
"12592",2020,"wet_season","March","TRE","NB",5,3,"CVM4701","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"sla_cm2_g",184.134615384615
"12593",2020,"wet_season","March","TRE","NB",5,3,"CVM4701","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",92.1538095924936,7.84619040750638,0,"wet_mass_g",0.06
"12594",2019,"wet_season","April","TRE","NB",5,4,"FZX0255","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"dry_mass_g",0.018
"12595",2019,"wet_season","April","TRE","NB",5,4,"FZX0255","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"ldmc",0.461538461538462
"12596",2019,"wet_season","April","TRE","NB",5,4,"FZX0255","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"leaf_area_cm2",0.9923
"12597",2019,"wet_season","April","TRE","NB",5,4,"FZX0255","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"leaf_thickness_mm",0.255666666666667
"12598",2019,"wet_season","April","TRE","NB",5,4,"FZX0255","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"plant_height_cm",47
"12599",2019,"wet_season","April","TRE","NB",5,4,"FZX0255","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"sla_cm2_g",55.1277777777778
"12600",2019,"wet_season","April","TRE","NB",5,4,"FZX0255","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"wet_mass_g",0.039
"12601",2019,"wet_season","April","TRE","NB",5,5,"FZZ5195","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"dry_mass_g",0.022
"12602",2019,"wet_season","April","TRE","NB",5,5,"FZZ5195","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"ldmc",0.5
"12603",2019,"wet_season","April","TRE","NB",5,5,"FZZ5195","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"leaf_area_cm2",1.3543
"12604",2019,"wet_season","April","TRE","NB",5,5,"FZZ5195","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"leaf_thickness_mm",0.280666666666667
"12605",2019,"wet_season","April","TRE","NB",5,5,"FZZ5195","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"plant_height_cm",29
"12606",2019,"wet_season","April","TRE","NB",5,5,"FZZ5195","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"sla_cm2_g",61.5590909090909
"12607",2019,"wet_season","April","TRE","NB",5,5,"FZZ5195","Graminoid","Poaceae","Calamagrostis tarmensis",2018,3621.3,-13.138871,-71.631095,"Puna","S",92.1538095924936,7.84619040750638,0,"wet_mass_g",0.044
"12608",2020,"wet_season","March","TRE","NB",5,1,"CUI3904","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"dry_mass_g",0.008
"12609",2020,"wet_season","March","TRE","NB",5,1,"CUI3904","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"ldmc",0.941176470588235
"12610",2020,"wet_season","March","TRE","NB",5,1,"CUI3904","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"leaf_area_cm2",1.08
"12611",2020,"wet_season","March","TRE","NB",5,1,"CUI3904","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"leaf_thickness_mm",0.144666666666667
"12612",2020,"wet_season","March","TRE","NB",5,1,"CUI3904","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"plant_height_cm",5
"12613",2020,"wet_season","March","TRE","NB",5,1,"CUI3904","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"sla_cm2_g",135
"12614",2020,"wet_season","March","TRE","NB",5,1,"CUI3904","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"wet_mass_g",0.0085
"12615",2020,"wet_season","March","TRE","NB",5,2,"CZM3353","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"dry_mass_g",0.0167
"12616",2020,"wet_season","March","TRE","NB",5,2,"CZM3353","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"ldmc",0.878947368421053
"12617",2020,"wet_season","March","TRE","NB",5,2,"CZM3353","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"leaf_area_cm2",1.914
"12618",2020,"wet_season","March","TRE","NB",5,2,"CZM3353","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"leaf_thickness_mm",0.181333333333333
"12619",2020,"wet_season","March","TRE","NB",5,2,"CZM3353","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"plant_height_cm",6.3
"12620",2020,"wet_season","March","TRE","NB",5,2,"CZM3353","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"sla_cm2_g",114.610778443114
"12621",2020,"wet_season","March","TRE","NB",5,2,"CZM3353","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"wet_mass_g",0.019
"12622",2020,"wet_season","March","TRE","NB",5,3,"CZL0310","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"dry_mass_g",0.0159
"12623",2020,"wet_season","March","TRE","NB",5,3,"CZL0310","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"ldmc",0.691304347826087
"12624",2020,"wet_season","March","TRE","NB",5,3,"CZL0310","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"leaf_area_cm2",2.082
"12625",2020,"wet_season","March","TRE","NB",5,3,"CZL0310","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"leaf_thickness_mm",0.13
"12626",2020,"wet_season","March","TRE","NB",5,3,"CZL0310","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"plant_height_cm",9.2
"12627",2020,"wet_season","March","TRE","NB",5,3,"CZL0310","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"sla_cm2_g",130.943396226415
"12628",2020,"wet_season","March","TRE","NB",5,3,"CZL0310","Graminoid","Cyperaceae","Carex pygmaea",2018,3621.3,-13.138871,-71.631095,"PFTC5","S",84.7143008277764,5.79032668418755,9.49537248803605,"wet_mass_g",0.023
"12629",2020,"wet_season","March","TRE","NB",5,1,"CVA7888","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"dry_mass_g",0.1187
"12630",2020,"wet_season","March","TRE","NB",5,1,"CVA7888","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"ldmc",0.3709375
"12631",2020,"wet_season","March","TRE","NB",5,1,"CVA7888","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"leaf_area_cm2",11.683
"12632",2020,"wet_season","March","TRE","NB",5,1,"CVA7888","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"leaf_thickness_mm",0.717333333333333
"12633",2020,"wet_season","March","TRE","NB",5,1,"CVA7888","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"plant_height_cm",51
"12634",2020,"wet_season","March","TRE","NB",5,1,"CVA7888","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"sla_cm2_g",98.424599831508
"12635",2020,"wet_season","March","TRE","NB",5,1,"CVA7888","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"wet_mass_g",0.32
"12636",2020,"wet_season","March","TRE","NB",5,2,"CUW3490","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"dry_mass_g",0.0754
"12637",2020,"wet_season","March","TRE","NB",5,2,"CUW3490","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"ldmc",0.423595505617978
"12638",2020,"wet_season","March","TRE","NB",5,2,"CUW3490","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"leaf_area_cm2",7.034
"12639",2020,"wet_season","March","TRE","NB",5,2,"CUW3490","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"leaf_thickness_mm",0.631
"12640",2020,"wet_season","March","TRE","NB",5,2,"CUW3490","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"plant_height_cm",59.5
"12641",2020,"wet_season","March","TRE","NB",5,2,"CUW3490","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"sla_cm2_g",93.289124668435
"12642",2020,"wet_season","March","TRE","NB",5,2,"CUW3490","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"wet_mass_g",0.178
"12643",2020,"wet_season","March","TRE","NB",5,3,"CIA1650","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"dry_mass_g",0.1257
"12644",2020,"wet_season","March","TRE","NB",5,3,"CIA1650","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"ldmc",0.458759124087591
"12645",2020,"wet_season","March","TRE","NB",5,3,"CIA1650","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"leaf_area_cm2",9.354
"12646",2020,"wet_season","March","TRE","NB",5,3,"CIA1650","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"leaf_thickness_mm",0.723
"12647",2020,"wet_season","March","TRE","NB",5,3,"CIA1650","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"plant_height_cm",60
"12648",2020,"wet_season","March","TRE","NB",5,3,"CIA1650","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"sla_cm2_g",74.4152744630072
"12649",2020,"wet_season","March","TRE","NB",5,3,"CIA1650","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"PFTC5","S/CS",81.9479706407464,18.0520293592536,0,"wet_mass_g",0.274
"12650",2019,"wet_season","April","TRE","NB",5,4,"GAG4235","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"dry_mass_g",0.071
"12651",2019,"wet_season","April","TRE","NB",5,4,"GAG4235","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"ldmc",0.373684210526316
"12652",2019,"wet_season","April","TRE","NB",5,4,"GAG4235","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"leaf_area_cm2",7.3391
"12653",2019,"wet_season","April","TRE","NB",5,4,"GAG4235","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"leaf_thickness_mm",0.354
"12654",2019,"wet_season","April","TRE","NB",5,4,"GAG4235","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"plant_height_cm",38
"12655",2019,"wet_season","April","TRE","NB",5,4,"GAG4235","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"sla_cm2_g",103.367605633803
"12656",2019,"wet_season","April","TRE","NB",5,4,"GAG4235","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"wet_mass_g",0.19
"12657",2019,"wet_season","April","TRE","NB",5,5,"GAE3083","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"dry_mass_g",0.069
"12658",2019,"wet_season","April","TRE","NB",5,5,"GAE3083","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"ldmc",0.368983957219251
"12659",2019,"wet_season","April","TRE","NB",5,5,"GAE3083","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"leaf_area_cm2",6.1512
"12660",2019,"wet_season","April","TRE","NB",5,5,"GAE3083","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"leaf_thickness_mm",0.391333333333333
"12661",2019,"wet_season","April","TRE","NB",5,5,"GAE3083","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"plant_height_cm",38
"12662",2019,"wet_season","April","TRE","NB",5,5,"GAE3083","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"sla_cm2_g",89.1478260869565
"12663",2019,"wet_season","April","TRE","NB",5,5,"GAE3083","Graminoid","Poaceae","Festuca dolichophylla",2018,3621.3,-13.138871,-71.631095,"Puna","S/CS",81.9479706407464,18.0520293592536,0,"wet_mass_g",0.187
"12664",2019,"dry_season","November","TRE","NB",5,1,"13-Jan","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"dry_mass_g",0.0038
"12665",2019,"dry_season","November","TRE","NB",5,1,"13-Jan","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"ldmc",0.339285714285714
"12666",2019,"dry_season","November","TRE","NB",5,1,"13-Jan","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"leaf_area_cm2",0.7458
"12667",2019,"dry_season","November","TRE","NB",5,1,"13-Jan","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"leaf_thickness_mm",0.239333333333333
"12668",2019,"dry_season","November","TRE","NB",5,1,"13-Jan","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"plant_height_cm",2.5
"12669",2019,"dry_season","November","TRE","NB",5,1,"13-Jan","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"sla_cm2_g",196.263157894737
"12670",2019,"dry_season","November","TRE","NB",5,1,"13-Jan","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"wet_mass_g",0.0112
"12671",2019,"wet_season","April","TRE","NB",5,2,"GFJ4018","Forb","Asteraceae","Gamochaeta coarctata",2018,3621.3,-13.138871,-71.631095,"Puna","SR",58.7790721726568,5.08583270296609,36.1350951243771,"dry_mass_g",0.0018
