country,project,course,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,taxon,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,T,PFTC3,FBY3393,2018,March,NA,1,PIL,C,2,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,10,1,36,0.015,0.007,1.6159999999999999,230.85714285714283,0.4666666666666667,0.08,,,
PE,T,PFTC3,DLU5214,2018,March,NA,1,ACJ,C,2,Fern,Pteridaceae,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,4,21,1,1,3.27,0.95,47.814,50.33052631578948,0.290519877675841,0.6043333333333333,,,
PE,T,PFTC3,DLO0011,2018,March,NA,1,ACJ,C,2,Fern,Pteridaceae,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,2,9,1,1,0.815,0.329,11.398,34.64437689969605,0.4036809815950921,0.683,,,
PE,T,PFTC3,DLP3210,2018,March,NA,1,ACJ,C,2,Fern,Pteridaceae,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,5,22,1,1,1.127,0.309,15.739,50.93527508090615,0.2741792369121562,0.673,,,
PE,T,PFTC3,FCV3487,2018,March,NA,1,PIL,BB,3,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,4,33,1,1,0.711,0.191,7.952,41.63350785340314,0.2686357243319269,0.421,,,
PE,T,PFTC3,EML2061,2018,March,NA,1,PIL,B,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,23,1,119,NA,NA,NA,NA,NA,0.11066666666666666,,NA,
PE,T,PFTC3,FAT1235,2018,March,NA,1,PIL,BB,3,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,4,33,1,3,0.232,0.1,7.765000000000001,77.65,0.4310344827586207,0.215,,,
PE,T,PFTC3,EDB1456,2018,March,NA,1,PIL,C,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,98,1,7,0.406,0.187,10.759,57.534759358288774,0.4605911330049261,0.277,,,
PE,T,PFTC3,DUP1940,2018,March,NA,1,PIL,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,30,1,1,0.14,0.008,0.699,87.37499999999999,0.05714285714285714,0.18833333333333332,,,
PE,T,PFTC3,DLD6702,2018,March,NA,1,ACJ,C,2,Woody,Melastomataceae,Miconia rotundifolia,Miconia,rotundifolia,4,3,1,2,0.85,0.026,4.014,154.3846153846154,0.030588235294117645,0.4003333333333333,,,
PE,T,PFTC3,DKX5165,2018,March,NA,1,PIL,C,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,3,9,1,1,0.005,0.008,0.354,44.25,1.6,0.19933333333333333,, Dry_larger_Wet _,
PE,T,PFTC3,FCC3736,2018,March,NA,1,PIL,B,3,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,2,40,1,2,0.997,0.035,19.113000000000003,546.0857142857143,0.03510531594784353,0.37533333333333335,,,
PE,T,PFTC3,DWT8022,2018,March,NA,1,PIL,C,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,65,1,2,0.14,0.078,3.015,38.65384615384615,0.557142857142857,0.474,,,
PE,T,PFTC3,DEV2806,2018,March,NA,1,ACJ,C,3,Fern,Polypodiaceae,Melpomene moniliformis,Melpomene,moniliformis,1,30,1,2,0.465,0.215,9.309000000000001,43.29767441860466,0.46236559139784944,0.552,,,
PE,T,PFTC3,DWQ4344,2018,March,NA,1,PIL,B,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,48,1,1,0.103,0.048,6.017,125.35416666666667,0.46601941747572817,0.226,,,
PE,T,PFTC3,EMC0639,2018,March,NA,1,PIL,B,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,10,1,274,NA,NA,NA,NA,NA,0.103,,NA,
PE,T,PFTC3,EZU4194,2018,March,NA,1,PIL,B,2,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,5,27,20,20,4e-4,2.5e-4,0.0356,142.4,0.625,0.118,,,
PE,T,PFTC3,EZZ4226,2018,March,NA,1,PIL,B,2,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,19,20,19,2.5e-4,1.5000000000000001e-4,0.035449999999999995,236.3333333333333,0.6000000000000001,0.10633333333333334,,,
PE,T,PFTC3,FCP3949,2018,March,NA,1,PIL,B,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,3,13,1,129,NA,NA,NA,NA,NA,0.08866666666666667,,NA,
PE,T,PFTC3,FAC7291,2018,March,NA,1,PIL,C,4,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,4,18,20,18,7e-4,4.5e-4,0.02915,64.77777777777777,0.6428571428571428,0.106,,,
PE,T,PFTC3,DTP2798,2018,March,NA,1,PIL,B,3,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,1,38,1,1,0.942,0.284,14.29,50.316901408450704,0.30148619957537154,0.42933333333333334,,,
PE,T,PFTC3,ESE9126,2018,March,NA,1,PIL,B,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,24,1,2,0.148,0.074,10.164,137.35135135135135,0.5,0.18333333333333335,,,
PE,T,PFTC3,DKZ4765,2018,March,NA,1,ACJ,C,2,Woody,Melastomataceae,Miconia rotundifolia,Miconia,rotundifolia,1,3,1,1,0.17,0.047,4.173,88.7872340425532,0.2764705882352941,0.304,,,
PE,T,PFTC3,DWO2117,2018,March,NA,1,PIL,B,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,5,12,1,1,0.08,0.036,4.167,115.75,0.44999999999999996,0.223,,,
PE,T,PFTC3,DEK3182,2018,March,NA,1,ACJ,C,3,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,3,23,19,40,5.263157894736842e-4,1.5789473684210527e-4,0.06505263157894736,411.99999999999994,0.3,0.07666666666666666,,,
PE,T,PFTC3,DKU6199,2018,March,NA,1,PIL,C,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,15,1,2,0.04,0.013,1.807,139,0.32499999999999996,0.163,,,
PE,T,PFTC3,DKS1882,2018,March,NA,1,PIL,C,3,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,5,15,2,1,0.007,0.004,0.352,88,0.5714285714285714,0.14100000000000001,,,
PE,T,PFTC3,DHX2100,2018,March,NA,1,ACJ,C,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,4,13,1,1,0.084,0.017,3.581,210.6470588235294,0.20238095238095238,0.186,,,
PE,T,PFTC3,DKB3074,2018,March,NA,1,ACJ,C,3,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,1,20,1,1,0.77,0.319,14.867,46.60501567398119,0.41428571428571426,0.4666666666666667,,,
PE,T,PFTC3,DKJ5913,2018,March,NA,1,ACJ,C,3,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,2,15,1,1,0.64,0.245,10.932,44.62040816326531,0.3828125,0.6446666666666667,,,
PE,T,PFTC3,DKI2105,2018,March,NA,1,ACJ,C,3,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,3,17,1,1,0.51,0.174,12.171,69.94827586206897,0.34117647058823525,0.513,,,
PE,T,PFTC3,DEN1593,2018,March,NA,1,ACJ,C,3,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,1,11,20,20,1e-4,5e-5,0.0305,610,0.5,0.10099999999999999,,,
PE,T,PFTC3,DKL4263,2018,March,NA,1,ACJ,C,3,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,4,13,1,1,0.42,0.157,9.253,58.93630573248408,0.3738095238095238,0.5293333333333333,,,
PE,T,PFTC3,DES2606,2018,March,NA,1,ACJ,C,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,16,1,1,0.064,0.008,2.827,353.375,0.125,0.37566666666666665,,,
PE,T,PFTC3,DEL5380,2018,March,NA,1,ACJ,C,3,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,4,7,20,20,3.5e-4,1e-4,0.0333,333,0.28571428571428575,0.129,,,
PE,T,PFTC3,COK6376,2018,March,NA,1,ACJ,C,3,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,5,14,15,28,6.666666666666666e-4,2.666666666666667e-4,0.08946666666666667,335.5,0.4,0.14333333333333334,,,
PE,T,PFTC3,EMJ4164,2018,March,NA,1,PIL,C,4,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,1,56,1,4,0.78,0.252,30.756,122.04761904761905,0.3230769230769231,0.40099999999999997,,,
PE,T,PFTC3,EYS4427,2018,March,NA,1,PIL,BB,3,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,6,1,2,0.029,0.012,4.704,391.99999999999994,0.41379310344827586,0.14233333333333334,,,
PE,T,PFTC3,EZC2604,2018,March,NA,1,PIL,BB,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,6,1,2,0.011,0.005,1.258,251.6,0.4545454545454546,0.13533333333333333,,,
PE,T,PFTC3,DTH3901,2018,March,NA,1,PIL,BB,2,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,10,1,402,NA,NA,NA,NA,NA,0.125,,NA,
PE,T,PFTC3,DNS2332,2018,March,NA,1,PIL,B,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,5,2,3,0.011,0.0065,0.7095,109.15384615384616,0.5909090909090909,0.18266666666666667,,,
PE,T,PFTC3,DMX5948,2018,March,NA,1,PIL,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,53,1,2,0.109,0.054,2.225,41.2037037037037,0.4954128440366972,0.509,,,
PE,T,PFTC3,DMF3491,2018,March,NA,1,PIL,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,13,1,1,0.021,0.009,1.348,149.7777777777778,0.4285714285714285,0.155,,,
PE,T,PFTC3,DNI6035,2018,March,NA,1,PIL,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,43,1,2,0.11,0.053,2.105,39.716981132075475,0.4818181818181818,0.42133333333333334,,,
PE,T,PFTC3,DHS1233,2018,March,NA,1,PIL,C,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,NA,1,2,0.083,0.038,5.2669999999999995,138.60526315789474,0.4578313253012048,0.18666666666666668,,,
PE,T,PFTC3,DHV2613,2018,March,NA,1,PIL,C,4,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,4,29,1,2,0.326,0.121,15.256999999999998,126.09090909090908,0.3711656441717791,0.31733333333333336,,,
PE,T,PFTC3,DOF6087,2018,March,NA,1,PIL,C,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,21,1,1,0.027,0.018,2.223,123.5,0.6666666666666666,0.16266666666666668,,,
PE,T,PFTC3,DLL0710,2018,March,NA,1,PIL,C,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,4,23,1,2,0.021,0.011,1.594,144.90909090909093,0.5238095238095237,0.161,,,
PE,T,PFTC3,DNX5392,2018,March,NA,1,PIL,C,4,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,1,15,1,2,0.239,0.079,12.55,158.86075949367088,0.33054393305439334,0.24666666666666667,,,
PE,T,PFTC3,DHT0946,2018,March,NA,1,PIL,C,4,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,3,26,1,2,0.316,0.119,16.065,135.00000000000003,0.3765822784810126,0.31,,,
PE,T,PFTC3,DVC3954,2018,March,NA,1,PIL,C,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,4,39,1,1,0.027,0.013,2.322,178.61538461538464,0.48148148148148145,0.167,,,
PE,T,PFTC3,DVH0066,2018,March,NA,1,ACJ,C,4,NA,NA,NA,NA,NA,5,27,1,3,NA,NA,NA,NA,NA,0.32,,NA,
PE,T,PFTC3,DUD2956,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,3,20,5,6,0.022600000000000002,0.011,0.4584,41.67272727272727,0.4867256637168141,0.571,,,
PE,T,PFTC3,DMG4254,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,1,18,5,6,0.013800000000000002,0.0054,0.2982,55.22222222222222,0.3913043478260869,0.42066666666666663,,,
PE,T,PFTC3,DHD7669,2018,March,NA,1,PIL,C,1,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,1,20,1,1,0.01,0.003,0.488,162.66666666666666,0.3,0.132,,,
PE,T,PFTC3,DHJ5121,2018,March,NA,1,PIL,C,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,4,21,1,4,0.109,0.051,6.335,124.2156862745098,0.4678899082568807,0.20933333333333332,,,
PE,T,PFTC3,DMD4612,2018,March,NA,1,PIL,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,21,1,1,0.016,0.008,0.851,106.375,0.5,0.25333333333333335,,,
PE,T,PFTC3,FBK0913,2018,March,NA,1,ACJ,B,1,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,3,27,1,4,NA,NA,NA,NA,NA,0.206,,NA,
PE,T,PFTC3,DVG3008,2018,March,NA,1,ACJ,C,4,NA,NA,NA,NA,NA,4,22,1,3,NA,NA,NA,NA,NA,0.27166666666666667,,NA,
PE,T,PFTC3,DNA4252,2018,March,NA,1,ACJ,C,4,NA,NA,NA,NA,NA,1,5,1,3,NA,NA,NA,NA,NA,0.257,,NA,
PE,T,PFTC3,DNK5949,2018,March,NA,1,ACJ,C,4,NA,NA,NA,NA,NA,2,30,1,2,NA,NA,NA,NA,NA,0.26033333333333336,,NA,
PE,T,PFTC3,DJS1526,2018,March,NA,1,PIL,C,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,3,33,1,1,0.048,0.024,4.58,190.83333333333334,0.5,0.14666666666666667,,,
PE,T,PFTC3,FAX9493,2018,March,NA,1,PIL,C,5,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,10,1,1,0.057,0.031,2.721,87.7741935483871,0.543859649122807,0.26133333333333336,,,
PE,T,PFTC3,DFK7337,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,4,8,1,1,0.165,0.086,4.393,51.08139534883721,0.5212121212121211,0.493,,,
PE,T,PFTC3,FBG7624,2018,March,NA,1,PIL,C,5,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,16,1,1,0.12,0.051,6.612,129.64705882352942,0.425,0.262,,,
PE,T,PFTC3,DII7449,2018,March,NA,1,PIL,C,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,3,21,3,3,0.005,0.0026666666666666666,0.5523333333333333,207.125,0.5333333333333333,0.15466666666666667,,,
PE,T,PFTC3,DDZ1970,2018,March,NA,1,ACJ,C,3,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,40,20,15,7.5e-4,4.5e-4,0.044700000000000004,99.33333333333334,0.6,0.134,,,
PE,T,PFTC3,DTW4363,2018,March,NA,1,PIL,C,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,12,1,3,0.138,0.052,7.125,137.01923076923077,0.3768115942028985,0.21633333333333332,,,
PE,T,PFTC3,FBH3618,2018,March,NA,1,PIL,C,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,25,1,2,0.069,0.025,2.674,106.96,0.36231884057971014,0.211,,,
PE,T,PFTC3,FBI5164,2018,March,NA,1,PIL,C,5,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,20,1,2,0.123,0.052,5.175999999999999,99.53846153846153,0.4227642276422764,0.28099999999999997,,,
PE,T,PFTC3,CQR1770,2018,March,NA,1,PIL,C,4,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,95,1,4,0.244,0.109,9.665000000000001,88.6697247706422,0.44672131147540983,0.37566666666666665,,,
PE,T,PFTC3,CQW7810,2018,March,NA,1,PIL,C,4,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,66,1,3,0.388,0.171,11.53,67.42690058479532,0.4407216494845361,0.47533333333333333,,,
PE,T,PFTC3,DCA0553,2018,March,NA,1,PIL,B,5,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,4,1,1,0.011,0.004,0.878,219.5,0.36363636363636365,0.19533333333333333,,,
PE,T,PFTC3,DBZ3119,2018,March,NA,1,PIL,B,5,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,5,1,1,0.017,0.008,1.268,158.5,0.47058823529411764,0.23533333333333334,,,
PE,T,PFTC3,DHF0578,2018,March,NA,1,PIL,C,1,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,2,13,2,2,0.0085,0.003,0.3805,126.83333333333333,0.3529411764705882,0.07966666666666666,,,
PE,T,PFTC3,DOE6034,2018,March,NA,1,PIL,B,2,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,1,9,3,4,0.005,0.002,0.4463333333333333,223.16666666666666,0.4,0.10633333333333334,,,
PE,T,PFTC3,DBU2524,2018,March,NA,1,PIL,B,2,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,4,12,3,3,0.005666666666666667,0.0023333333333333335,0.271,116.14285714285714,0.4117647058823529,0.16566666666666666,,,
PE,T,PFTC3,DOG3956,2018,March,NA,1,PIL,B,2,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,2,10,4,4,0.00425,0.00325,0.19874999999999998,61.15384615384615,0.7647058823529411,0.15566666666666668,,,
PE,T,PFTC3,DBS6328,2018,March,NA,1,PIL,B,2,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,3,11,3,4,0.004666666666666667,0.0029999999999999996,0.24066666666666667,80.22222222222223,0.6428571428571427,0.13533333333333333,,,
PE,T,PFTC3,DBX7734,2018,March,NA,1,PIL,B,5,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,45,2,2,0.1245,0.058,6.3405000000000005,109.31896551724138,0.46586345381526106,0.31166666666666665,,,
PE,T,PFTC3,DBW4743,2018,March,NA,1,PIL,B,2,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,5,8,4,4,0.00475,0.00175,0.29375,167.85714285714286,0.368421052631579,0.12633333333333335,,,
PE,T,PFTC3,DHN0610,2018,March,NA,1,PIL,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,15,1,1,0.017,0.011,1.024,93.0909090909091,0.6470588235294117,0.20099999999999998,,,
PE,T,PFTC3,DBV0811,2018,March,NA,1,PIL,B,5,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,39,2,1,0.0825,0.0335,5.722,170.80597014925374,0.40606060606060607,0.263,,,
PE,T,PFTC3,DMQ2486,2018,March,NA,1,PIL,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,20,1,2,0.03,0.02,1.863,93.14999999999999,0.6666666666666667,0.17366666666666666,,,
PE,T,PFTC3,DHC5519,2018,March,NA,1,PIL,C,1,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,3,16,2,2,0.0105,0.003,0.4995,166.5,0.2857142857142857,0.10200000000000001,,,
PE,T,PFTC3,DMH1332,2018,March,NA,1,PIL,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,22,1,1,0.047,0.03,2.491,83.03333333333335,0.6382978723404255,0.22066666666666668,,,
PE,T,PFTC3,DHE2134,2018,March,NA,1,PIL,C,1,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,4,14,2,3,0.008,0.003,0.4115,137.16666666666666,0.375,0.076,,,
PE,T,PFTC3,DUB2209,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,4,20,5,5,0.016,0.0068000000000000005,0.42540000000000006,62.55882352941177,0.42500000000000004,0.45466666666666666,,,
PE,T,PFTC3,DCS8674,2018,March,NA,1,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,5,15,1,3,0.562,0.132,9.262,70.16666666666667,0.23487544483985764,0.592,,,
PE,T,PFTC3,DCL0080,2018,March,NA,1,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,1,29,1,6,1.6600000000000001,0.457,29.791,65.18818380743983,0.2753012048192771,0.6243333333333333,,,
PE,T,PFTC3,DCN0536,2018,March,NA,1,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,2,28,1,6,1.76,0.416,24.352,58.53846153846154,0.23636363636363636,0.6809999999999999,,,
PE,T,PFTC3,DCP1860,2018,March,NA,1,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,3,25,1,2,1.003,0.268,17.832,66.53731343283582,0.2671984047856431,0.558,,,
PE,T,PFTC3,DCR4150,2018,March,NA,1,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,4,17,1,2,0.565,0.137,12.928,94.36496350364963,0.24247787610619473,0.57,,,
PE,T,PFTC3,DFO3811,2018,March,NA,1,PIL,C,1,Gramminoid,Poaceae,Festuca procera,Festuca,procera,1,71,1,3,0.385,0.168,12.131,72.20833333333333,0.4363636363636364,0.247,,,
PE,T,PFTC3,DLZ5379,2018,March,NA,1,PIL,C,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,3,23,1,2,0.041,0.025,3.322,132.88,0.6097560975609756,0.15966666666666668,,,
PE,T,PFTC3,FIL5971,2018,March,NA,1,PIL,B,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,4,10,5,5,0.0106,0.0034000000000000002,0.6302000000000001,185.3529411764706,0.3207547169811321,0.155,,,
PE,T,PFTC3,ECL1073,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,2,30,5,5,0.014599999999999998,0.004399999999999999,0.3574,81.22727272727273,0.3013698630136986,0.386,,,
PE,T,PFTC3,DUL3815,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,5,17,5,5,0.013600000000000001,0.0054,0.3326,61.59259259259259,0.39705882352941174,0.3393333333333333,,,
PE,T,PFTC3,EVJ1474,2018,March,NA,1,ACJ,B,3,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,64,1,3,0.176,0.078,3.5700000000000003,45.769230769230774,0.44318181818181823,0.381,,,
PE,T,PFTC3,DFW4820,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,20,10,10,0.0131,0.0060999999999999995,0.3439,56.37704918032787,0.465648854961832,0.48,,,
PE,T,PFTC3,DTT6823,2018,March,NA,1,PIL,C,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,29,1,1,0.092,0.035,4.651,132.88571428571427,0.3804347826086957,0.213,,,
PE,T,PFTC3,FAZ6958,2018,March,NA,1,PIL,C,5,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,3,1,1,0.035,0.017,2.014,118.4705882352941,0.4857142857142857,0.218,,,
PE,T,PFTC3,FAW5260,2018,March,NA,1,PIL,C,5,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,6,2,2,0.0185,0.0055,0.9989999999999999,181.63636363636363,0.2972972972972973,0.18766666666666668,,,
PE,T,PFTC3,DFJ5441,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,5,8,1,1,0.107,0.049,2.574,52.53061224489795,0.4579439252336449,0.532,,,
PE,T,PFTC3,DFV9752,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,27,1,1,0.261,0.132,6.662,50.46969696969697,0.5057471264367817,0.48933333333333334,,,
PE,T,PFTC3,DFT8668,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,3,7,1,1,0.158,0.072,4.081,56.680555555555564,0.45569620253164556,0.48866666666666664,,,
PE,T,PFTC3,DFU8706,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,10,1,1,0.224,0.124,5.317,42.87903225806452,0.5535714285714286,0.48133333333333334,,,
PE,T,PFTC3,DMR5316,2018,March,NA,1,ACJ,B,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,10,10,10,0.0086,0.0034000000000000002,0.28450000000000003,83.6764705882353,0.39534883720930236,0.4246666666666667,,,
PE,T,PFTC3,DFY1723,2018,March,NA,1,ACJ,B,1,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,4,32,10,10,0.017,0.0083,0.48019999999999996,57.85542168674698,0.48823529411764705,0.47433333333333333,,,
PE,T,PFTC3,DMU7088,2018,March,NA,1,ACJ,B,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,4,36,10,10,0.016300000000000002,0.0072,0.4899,68.04166666666667,0.4417177914110429,0.4686666666666667,,,
PE,T,PFTC3,DTU1382,2018,March,NA,1,PIL,C,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,37,1,4,0.106,0.034,6.058,178.17647058823528,0.3207547169811321,0.20666666666666667,,,
PE,T,PFTC3,DMV0241,2018,March,NA,1,ACJ,B,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,10,10,10,0.0073999999999999995,0.0031,0.23650000000000002,76.29032258064517,0.4189189189189189,0.436,,,
PE,T,PFTC3,DMT1193,2018,March,NA,1,ACJ,B,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,9,10,10,0.0186,0.0086,0.4958,57.651162790697676,0.4623655913978495,0.4613333333333333,,,
PE,T,PFTC3,COI3384,2018,March,NA,1,PIL,C,5,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,6,1,2,0.023,0.011,0.901,81.90909090909092,0.47826086956521735,0.14566666666666667,,,
PE,T,PFTC3,DMW7530,2018,March,NA,1,ACJ,B,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,5,39,10,10,0.0211,0.0095,0.6021,63.37894736842105,0.45023696682464454,0.5083333333333333,,,
PE,T,PFTC3,ESR7216,2018,March,NA,1,PIL,C,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,4,6,1,1,0.051,0.023,2.757,119.86956521739131,0.45098039215686275,0.18866666666666668,,,
PE,T,PFTC3,DEM6957,2018,March,NA,1,ACJ,C,3,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,5,50,20,17,6.000000000000001e-4,3.0000000000000003e-4,0.0364,121.33333333333333,0.5,0.121,,,
PE,T,PFTC3,FAY0142,2018,March,NA,1,PIL,C,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,5,27,1,1,0.077,0.033,3.421,103.66666666666666,0.4285714285714286,0.18233333333333332,,,
